userID,Gender,Age,DAT,Tenant,Price,category_big,category_mid,category_small,Address
ZYS10671,남성,40대,2024-03-11 1:31,오마뎅,27000,F&B,레스토랑,델리,서울특별시 금천구
OUG41782,여성,40대,2022-11-04 5:51,유니언,19000,F&B,카페,커피,서울특별시 동대문구
FAE59190,남성,20대,2024-08-03 9:30,아디다스,162000,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 서초구
WNA29435,여성,20대,2024-08-30 18:39,원더플레이스,15000,전문점/일반테넌트,패션의류,캐주얼신발,서울특별시 성동구
CWL31911,남성,30대,2022-11-11 23:59,SPAO,34900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 도봉구
ASE22706,여성,30대,2023-05-30 4:54,6ft,12000,,,,서울특별시 종로구
VLM27295,여성,40대,2025-02-16 23:29,프라이스클럽,2000,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 용산구
HPN44114,남성,30대,2022-04-20 22:42,프라이스클럽,16200,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 동대문구
CTN99147,여성,30대,2022-08-14 15:30,알파문구,5000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 광진구
EFS13318,남성,30대,2023-12-01 6:24,뜰커피,13900,F&B,카페,커피,서울특별시 중구
PQM71949,여성,40대,2024-05-22 13:52,유니언,4200,F&B,카페,커피,서울특별시 송파구
EFS13318,남성,30대,2021-09-29 15:50,동이버섯마을삼계탕,30000,F&B,레스토랑,한식,서울특별시 중구
QBR71805,여성,50대,2024-09-07 12:15,코이라멘지로,23600,F&B,레스토랑,일식,서울특별시 강서구
CVO11797,여성,30대,2022-12-24 16:07,교보문고,57000,전문점/일반테넌트,라이프스타일,도서/음반,서울특별시 성동구
HWS99564,여성,30대,2025-11-13 22:36,던킨도너츠,4000,F&B,테이크아웃,베이커리,서울특별시 마포구
SER53850,여성,30대,2023-05-04 13:34,다비치안경,140000,전문점/일반테넌트,패션잡화,아이웨어,서울특별시 강동구
NBX28574,여성,40대,2023-12-18 7:12,고반식당,39000,F&B,레스토랑,한식,서울특별시 중구
MLM68053,남성,30대,2022-02-20 2:36,베이직하우스,89300,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
YPH79319,여성,30대,2022-09-02 5:09,트리아농,17800,F&B,레스토랑,양식,서울특별시 강동구
REQ93870,여성,30대,2022-09-18 1:10,H&M,25000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서대문구
EUJ59751,여성,40대,2025-09-06 18:52,헤라,5000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 강남구
PVC33138,여성,40대,2025-10-02 3:32,유니언,18900,F&B,카페,커피,서울특별시 중구
PRY31644,남성,30대,2024-10-03 12:50,모닝글로리,4500,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 강동구
AVW21188,여성,30대,2024-10-14 11:54,롤링파스타,19800,F&B,레스토랑,양식,서울특별시 서대문구
RZT41647,여성,40대,2022-07-28 17:01,레이디 볼륨,69000,전문점/일반테넌트,패션잡화,포멀신발,서울특별시 용산구
YSR87448,남성,40대,2022-04-29 7:36,마인드브릿지,249000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강서구
KSQ72762,여성,20대,2021-03-06 13:58,동네카페,32100,F&B,카페,커피,서울특별시 구로구
ERF24917,여성,20대,2022-06-10 8:24,이디야,12400,F&B,카페,커피,서울특별시 서대문구
FHY71684,여성,50대,2023-09-22 15:58,베이직하우스,12800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강남구
FHY71684,여성,50대,2022-06-07 16:55,오이쇼,18000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 강남구
AIW52619,여성,30대,2025-09-14 0:39,동네카페,10700,F&B,카페,커피,서울특별시 중구
LNM55119,여성,40대,2024-03-22 22:19,H&M,59000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 도봉구
ZPZ19504,여성,40대,2023-02-21 9:20,락빈칼국수,8000,F&B,레스토랑,한식,서울특별시 성동구
ZLH69866,여성,40대,2024-08-20 20:01,던킨도너츠,6000,F&B,테이크아웃,베이커리,서울특별시 서초구
JSP15149,여성,30대,2025-12-13 2:43,카페마마스,11800,F&B,카페,커피,서울특별시 구로구
KMU74140,여성,40대,2021-07-07 6:02,트리아농,39600,F&B,레스토랑,양식,서울특별시 동대문구
MUG00952,여성,30대,2025-09-10 3:47,무지,51900,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 강남구
EVW18406,여성,30대,2024-05-25 8:59,토이플러스,48700,전문점/일반테넌트,라이프스타일,취미,서울특별시 강동구
MJV47885,남성,40대,2022-03-12 1:21,닥터스킨샵,15100,전문점/일반테넌트,H&B,코스메틱,서울특별시 동작구
OBP88566,여성,30대,2021-01-17 1:11,원더플레이스,15000,전문점/일반테넌트,패션의류,캐주얼신발,서울특별시 강서구
UIG87798,남성,40대,2022-10-14 9:08,배스킨라빈스,4000,F&B,테이크아웃,스위트,서울특별시 강서구
GHJ74685,여성,30대,2023-02-28 3:58,무지,2900,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 동대문구
PHX76111,남성,30대,2025-12-22 0:25,베이직하우스,39800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강서구
AOU00304,여성,40대,2021-06-23 1:06,H&M,38000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중랑구
VLM27295,여성,40대,2022-07-15 15:24,베이직하우스,99200,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 용산구
ZMU16817,남성,40대,2025-08-29 7:19,훠시즌,5100,F&B,레스토랑,중식,서울특별시 마포구
YKU42950,여성,50대,2024-02-07 23:39,타이거커피,10600,F&B,카페,커피,서울특별시 강북구
MYA34869,여성,40대,2022-06-27 19:13,폴더키즈,55200,전문점/일반테넌트,키즈,키즈패션잡화,서울특별시 서대문구
ZUS90165,여성,30대,2023-07-20 3:14,메가커피,10300,F&B,카페,기타음료,서울특별시 종로구
HXJ07736,남성,40대,2024-02-12 10:32,오봉집,25600,F&B,레스토랑,한식,서울특별시 송파구
SXW22448,여성,50대,2024-08-08 19:46,알파문구,1000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 성북구
EAE16528,남성,40대,2025-10-19 16:45,타이거커피,16900,F&B,카페,커피,서울특별시 서대문구
YZA48567,여성,30대,2021-02-08 0:24,유니언,4500,F&B,카페,커피,서울특별시 동작구
KSQ72762,여성,20대,2023-05-26 15:24,삼대국수회관,17800,F&B,레스토랑,한식,서울특별시 구로구
AHB98279,남성,40대,2022-10-05 6:06,시그니처,248000,전문점/일반테넌트,패션의류,남성패션,서울특별시 광진구
HXJ07736,남성,40대,2022-06-12 9:13,크리스틴다트너,14000,F&B,카페,기타음료,서울특별시 송파구
FHY71684,여성,50대,2022-01-15 12:46,동네카페,13900,F&B,카페,커피,서울특별시 강남구
JNJ95182,여성,30대,2024-07-17 23:30,H&M,133000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서초구
HPY35025,여성,30대,2022-10-21 10:27,H&M,64000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 광진구
ZUS90165,여성,30대,2025-02-07 12:22,방콕9,9500,F&B,레스토랑,중식,서울특별시 종로구
HKS98200,여성,30대,2024-10-02 15:35,베이직하우스,29800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 금천구
GKL29328,여성,40대,2022-06-21 10:52,H&M,79000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서초구
HVI03021,남성,20대,2021-06-20 21:35,씨씨샵,152000,전문점/일반테넌트,패션잡화,포멀신발,서울특별시 강북구
TWK00435,여성,40대,2022-10-17 4:20,프라이스클럽,7900,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 강동구
EQE01033,남성,50대,2022-10-10 21:51,사이드쇼,5500,F&B,레스토랑,델리,서울특별시 광진구
QBY23103,남성,40대,2021-01-23 7:27,동네카페,8900,F&B,카페,커피,서울특별시 양천구
MUC94979,여성,30대,2021-04-12 14:10,아이레시피,7000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 성동구
MGH55293,여성,20대,2022-02-14 16:28,삼대국수회관,9000,F&B,레스토랑,한식,서울특별시 관악구
MYH01458,여성,40대,2025-12-12 16:14,한스,3600,F&B,카페,베이커리,서울특별시 동작구
NSQ87940,남성,40대,2022-12-05 18:04,SPAO,39100,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 영등포구
RIJ82440,여성,30대,2024-11-03 1:42,카페마마스,10800,F&B,카페,커피,서울특별시 금천구
TWK00435,여성,40대,2024-03-08 4:03,H&M,94000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강동구
VOC68204,여성,40대,2022-10-04 22:55,테이스팅룸,130900,F&B,레스토랑,양식,서울특별시 서대문구
NAX73101,남성,50대,2021-12-01 14:47,모닝글로리,10300,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 성동구
KQJ10493,여성,30대,2021-07-09 6:09,아메리칸이글아웃피터스,12000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서초구
RPU32278,여성,40대,2021-01-08 3:45,배스킨라빈스,17000,F&B,테이크아웃,스위트,서울특별시 중랑구
HKS98200,여성,30대,2023-09-06 4:17,지오다노,11800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 금천구
JQD87742,여성,30대,2023-02-08 12:38,훠시즌,37500,F&B,레스토랑,중식,서울특별시 종로구
TSA09730,여성,20대,2024-04-17 1:39,모닝글로리,3000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 성동구
ZLH69866,여성,40대,2025-05-07 21:57,감미옥,26000,F&B,레스토랑,한식,서울특별시 서초구
QTA36630,여성,40대,2024-10-14 16:39,프로스펙스,179000,전문점/일반테넌트,패션의류,스포츠,서울특별시 강서구
LXQ84918,여성,60대,2025-12-09 8:37,파크랜드,29800,전문점/일반테넌트,패션의류,남성패션,서울특별시 은평구
RFU09077,남성,40대,2024-05-30 20:58,모닝글로리,18000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 도봉구
BGO72892,남성,60대,2024-08-31 22:12,알파문구,16000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 관악구
NBR42956,여성,40대,2024-01-25 12:41,H&M,102000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 은평구
AOU00304,여성,40대,2024-09-17 5:45,델리이노밸리,32100,F&B,레스토랑,델리,서울특별시 중랑구
RIA42720,여성,30대,2022-05-03 8:47,타코닷,68800,F&B,레스토랑,양식,서울특별시 서초구
TVC54243,남성,50대,2023-11-18 1:45,베스트프레즐,13800,F&B,F&B,F&B,서울특별시 용산구
QDZ23591,남성,30대,2025-07-21 4:59,아베크롬비,99800,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강남구
CQA35800,여성,30대,2021-05-04 8:08,강가,39900,F&B,레스토랑,양식,서울특별시 구로구
RFU09077,남성,40대,2022-04-12 3:10,풋마트,29000,전문점/일반테넌트,패션잡화,신발멀티,서울특별시 도봉구
CLL36162,여성,40대,2025-10-09 14:29,타이거커피,11800,F&B,카페,커피,서울특별시 광진구
SLA83981,여성,40대,2022-09-13 19:11,롤링파스타,133100,F&B,레스토랑,양식,서울특별시 용산구
ZVW18090,여성,40대,2024-12-13 21:50,위니비니,6000,F&B,테이크아웃,스위트,서울특별시 종로구
EPX03639,여성,40대,2023-02-15 21:49,라인프렌즈,16000,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 양천구
MAF77343,남성,30대,2021-01-19 0:13,풋마트,69000,전문점/일반테넌트,패션잡화,신발멀티,서울특별시 광진구
CEA90827,남성,30대,2025-10-20 17:08,베이직하우스,9900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서대문구
ACD91564,여성,40대,2022-12-01 1:35,알파문구,4000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 마포구
PGH89889,여성,40대,2024-06-15 6:36,알파문구,5000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 종로구
DHV87336,여성,20대,2021-01-29 2:42,바른샐러드,6900,F&B,카페,기타F&B,서울특별시 서대문구
OWQ54032,여성,50대,2025-05-20 19:51,라이라이,55500,F&B,레스토랑,중식,서울특별시 용산구
FXJ51660,여성,40대,2023-06-21 16:41,하치돈부리,82500,F&B,푸드코트,일식,서울특별시 서초구
FDH70798,여성,30대,2023-04-06 1:36,델리이노밸리,24400,F&B,레스토랑,델리,서울특별시 송파구
PET35196,남성,40대,2021-11-27 7:13,롤링파스타,59700,F&B,레스토랑,양식,서울특별시 영등포구
WCO45197,여성,60대,2023-06-04 6:00,롤링파스타,43800,F&B,레스토랑,양식,서울특별시 종로구
CEA90827,남성,30대,2021-08-23 9:11,미카도,28500,F&B,레스토랑,일식,서울특별시 서대문구
VPH75950,여성,20대,2024-10-23 18:52,클루,47900,전문점/일반테넌트,패션잡화,가방,서울특별시 마포구
ZOP90734,여성,20대,2021-06-16 14:53,헤라,13900,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 양천구
FEA77532,여성,30대,2024-01-25 12:26,차바이오에프엔씨,34000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 관악구
EVW18406,여성,30대,2023-07-29 8:43,모닝글로리,4000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 강동구
VWF07853,여성,30대,2024-07-24 15:48,간식여왕,6300,F&B,카페,기타음료,서울특별시 강북구
OUE60626,여성,30대,2021-10-26 12:55,알파문구,4000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 마포구
WCE06690,여성,40대,2023-01-10 18:44,유니언,3640,F&B,카페,커피,서울특별시 성동구
VNX04304,여성,30대,2021-06-29 1:03,모닝글로리,23300,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 중구
KMU74140,여성,40대,2024-10-10 2:51,애슐리,15000,F&B,레스토랑,양식,서울특별시 동대문구
FCR97392,여성,40대,2024-11-05 7:50,SPAO,5500,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 송파구
RED43472,여성,40대,2025-07-06 7:52,잭슨피자,70000,F&B,레스토랑,양식,서울특별시 서대문구
VPY97224,여성,30대,2021-07-31 23:21,M&M,2350,F&B,테이크아웃,스위트,서울특별시 양천구
PET35196,남성,40대,2022-05-16 23:08,제이반스클래식,70000,전문점/일반테넌트,키즈,키즈패션잡화,서울특별시 영등포구
ZYS10671,남성,40대,2021-02-01 4:03,베이직하우스,39900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 금천구
XGJ59324,여성,50대,2021-07-10 14:40,파리바게트,16500,F&B,카페,베이커리,서울특별시 양천구
QBY23103,남성,40대,2022-05-11 10:04,메가커피,15800,F&B,카페,기타음료,서울특별시 양천구
OZM33968,남성,40대,2024-12-19 2:50,알파문구,5000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 서초구
IHV23445,남성,30대,2021-02-12 8:09,클로리스,13100,F&B,카페,기타음료,서울특별시 노원구
ZVN99546,여성,30대,2021-03-02 18:21,마인드브릿지,113000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
PGH89889,여성,40대,2023-04-24 11:38,라인프렌즈,48000,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 종로구
QDR95059,남성,40대,2024-07-22 8:24,김가네,10500,F&B,레스토랑,분식,서울특별시 중랑구
MUG00952,여성,30대,2024-12-12 19:32,동네카페,10800,F&B,카페,커피,서울특별시 강남구
HOH40262,남성,30대,2021-10-04 7:35,탑텐,96100,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서초구
OYR41486,여성,50대,2024-10-28 8:50,솔브,29000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 강동구
PCX72739,여성,30대,2021-05-11 10:53,파리바게트,7000,F&B,카페,베이커리,서울특별시 영등포구
RUL27261,여성,30대,2023-11-15 9:20,벤더커피,4800,F&B,카페,커피,서울특별시 성동구
RZT41647,여성,40대,2023-07-09 21:33,유니언,19200,F&B,카페,커피,서울특별시 용산구
VYG65951,남성,20대,2022-02-15 14:12,SPAO,41100,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강북구
JFF52182,여성,40대,2022-04-03 3:02,H&M,67000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중랑구
YRK75844,여성,30대,2021-12-12 13:56,벤더커피,10200,F&B,카페,커피,서울특별시 도봉구
ITQ12164,여성,30대,2021-11-11 1:16,커피빈,48300,F&B,카페,커피,서울특별시 동작구
QDR95059,남성,40대,2024-07-12 21:05,고반식당,8000,F&B,레스토랑,한식,서울특별시 중랑구
KMU74140,여성,40대,2021-10-25 2:23,H&M,129000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 동대문구
ZYS10671,남성,40대,2021-10-24 22:56,베이직하우스,84600,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 금천구
QBR71805,여성,50대,2023-05-08 23:12,오피스존,15000,전문점/일반테넌트,라이프스타일,기타라이프스타일,서울특별시 강서구
WDV99309,여성,20대,2023-09-24 5:51,탑텐,20000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 광진구
TNB06431,여성,40대,2021-11-16 14:59,롤링파스타,133900,F&B,레스토랑,양식,서울특별시 영등포구
EPU81138,여성,40대,2021-01-30 0:50,토이플러스,33600,전문점/일반테넌트,라이프스타일,취미,서울특별시 강동구
JQN44759,여성,30대,2021-12-06 23:22,파리바게트,10000,F&B,카페,베이커리,서울특별시 중랑구
OAQ93219,여성,40대,2022-04-07 14:36,크리스틴다트너,4500,F&B,카페,기타음료,서울특별시 중구
PQM71949,여성,40대,2025-09-26 6:29,아이레시피,48000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 송파구
KYG75488,여성,50대,2024-03-14 16:07,H&M,19000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 동대문구
JBJ40534,여성,40대,2021-05-11 17:12,닥터스킨샵,6600,전문점/일반테넌트,H&B,코스메틱,서울특별시 용산구
XSB86841,여성,40대,2021-07-23 23:11,삼성디지털프라자,690900,전문점/일반테넌트,라이프스타일,가전,서울특별시 도봉구
ABF22834,여성,30대,2022-06-09 20:29,아디다스,159000,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 동대문구
HTC41471,남성,30대,2025-08-13 18:49,모닝글로리,18400,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 은평구
FHY71684,여성,50대,2023-10-16 20:20,미카도,15500,F&B,레스토랑,일식,서울특별시 강남구
CHJ34164,여성,20대,2024-03-21 19:31,동네카페,25800,F&B,카페,커피,서울특별시 성동구
OQF52725,남성,40대,2025-01-29 19:41,고반식당,32000,F&B,레스토랑,한식,서울특별시 강동구
OIX43296,여성,30대,2025-03-02 5:45,SPAO,29900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중구
ZUQ05548,여성,30대,2024-07-22 15:06,브레젠트,8000,F&B,카페,베이커리,서울특별시 도봉구
QBR71805,여성,50대,2023-08-26 11:34,마인드브릿지,39000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강서구
OIX43296,여성,30대,2025-05-01 3:28,멜본,169800,전문점/일반테넌트,패션의류,여성패션,서울특별시 중구
FIG95983,여성,30대,2025-01-04 7:21,무지,136900,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 성동구
WNA29435,여성,20대,2021-06-03 19:32,미엔느,15200,전문점/일반테넌트,라이프스타일,주방/식기,서울특별시 성동구
VHB94824,여성,50대,2022-06-25 6:37,보배반점,49800,F&B,레스토랑,중식,서울특별시 서초구
GOB94095,여성,30대,2024-01-05 7:20,커피빈,11000,F&B,카페,커피,서울특별시 관악구
DVI16149,여성,40대,2025-01-21 2:53,SPAO,6000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 관악구
CNF16477,여성,20대,2023-06-27 9:20,클루,21700,전문점/일반테넌트,패션잡화,가방,서울특별시 영등포구
OUG41782,여성,40대,2025-02-10 17:39,혜태,7900,F&B,테이크아웃,스위트,서울특별시 동대문구
LXQ84918,여성,60대,2022-11-02 3:15,감미옥,30000,F&B,레스토랑,한식,서울특별시 은평구
PZG43928,여성,20대,2021-05-02 7:19,멜본,99800,전문점/일반테넌트,패션의류,여성패션,서울특별시 강북구
CZW59129,남성,60대,2023-03-25 7:59,유니언,25700,F&B,카페,커피,서울특별시 동작구
AYH77449,남성,40대,2021-02-11 3:58,H&M,76000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강서구
XGJ59324,여성,50대,2025-09-20 17:01,베르제,9000,전문점/일반테넌트,패션잡화,주얼리/시계,서울특별시 양천구
RIA42720,여성,30대,2021-12-02 7:02,동네카페,12800,F&B,카페,커피,서울특별시 서초구
VNX04304,여성,30대,2025-11-24 11:25,시그니처,108000,전문점/일반테넌트,패션의류,남성패션,서울특별시 중구
XSB86841,여성,40대,2023-06-10 14:26,H&M,118000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 도봉구
FRZ84208,여성,20대,2024-10-26 5:29,라인프렌즈,8900,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 양천구
HIL59915,남성,40대,2021-08-01 2:43,타코닷,71200,F&B,레스토랑,양식,서울특별시 강서구
RED43472,여성,40대,2025-10-28 8:11,카페마마스,17500,F&B,카페,커피,서울특별시 서대문구
GEM98370,여성,40대,2022-07-03 13:37,홍콩반점0410,54000,F&B,레스토랑,중식,서울특별시 송파구
ERB64630,여성,40대,2024-05-26 13:46,잭슨피자,43630,F&B,레스토랑,양식,서울특별시 강동구
TSB03359,남성,30대,2025-04-08 2:16,폰토피아,3900,전문점/일반테넌트,라이프스타일,기타라이프스타일,서울특별시 양천구
VFJ13553,여성,60대,2021-10-06 23:56,원더플레이스,6000,전문점/일반테넌트,패션의류,캐주얼신발,서울특별시 종로구
DMG28290,여성,50대,2025-07-24 16:28,나이키,39000,전문점/일반테넌트,패션잡화,스포츠,서울특별시 광진구
GSC22078,여성,30대,2021-10-15 17:24,유니언,32800,F&B,카페,커피,서울특별시 중구
OUG41782,여성,40대,2025-07-26 16:14,베이직하우스,168300,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 동대문구
OQF52725,남성,40대,2021-01-09 12:58,필라 이너웨어,39200,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 강동구
DZT47703,여성,40대,2024-06-15 9:27,프라이스클럽,12700,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 구로구
QGS31936,여성,20대,2025-02-26 4:49,파피루스,56000,전문점/일반테넌트,패션잡화,아이웨어,서울특별시 금천구
EUJ59751,여성,40대,2024-12-01 19:13,애슐리,34900,F&B,레스토랑,양식,서울특별시 강남구
DZT47703,여성,40대,2024-03-01 0:03,모닝글로리,32450,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 구로구
PFJ20740,여성,30대,2021-08-18 17:21,헬로키즈,50000,전문점/일반테넌트,키즈,키즈패션의류,서울특별시 강남구
YTN77047,여성,50대,2025-02-25 17:56,SPAO,52000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 금천구
RBI85159,여성,40대,2024-01-14 13:35,포메인,28500,F&B,레스토랑,아시안,서울특별시 성동구
JOQ82615,남성,40대,2025-07-13 19:30,베이직하우스,9900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 성동구
MQP43451,여성,30대,2021-11-22 19:50,후아유,35910,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강서구
NOT94984,여성,50대,2021-08-09 13:08,베이직하우스,12900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 성동구
OWQ54032,여성,50대,2023-01-22 18:25,교보문고,15800,전문점/일반테넌트,라이프스타일,도서/음반,서울특별시 용산구
JBT70878,여성,40대,2024-12-17 5:13,반스,55000,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 강동구
BDP70011,여성,60대,2024-09-13 6:09,보배반점,83500,F&B,레스토랑,중식,서울특별시 구로구
CJR26443,여성,30대,2025-07-05 11:49,유치회관,46500,F&B,레스토랑,한식,서울특별시 동작구
SWZ32701,여성,30대,2023-02-13 17:05,캘빈클라인,10000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 중구
LSX63023,여성,30대,2023-01-01 10:36,무지,10100,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 도봉구
JQU65667,남성,30대,2025-02-02 15:06,H&M,154000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강남구
PGO36268,남성,40대,2022-10-29 19:38,배스킨라빈스,4500,F&B,테이크아웃,스위트,서울특별시 종로구
YKU42950,여성,50대,2021-03-24 7:34,알파문구,5000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 강북구
HVI03021,남성,20대,2021-02-06 0:33,아디다스,363100,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 강북구
VRP36989,남성,50대,2024-04-21 1:19,모닝글로리,27800,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 동대문구
OVS20418,여성,20대,2022-07-23 21:06,에터미,7000,전문점/일반테넌트,H&B,코스메틱,서울특별시 도봉구
LTC49771,여성,30대,2025-07-28 6:39,헤라,13000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 관악구
RFU09077,남성,40대,2023-04-29 23:24,삼대국수회관,25500,F&B,레스토랑,한식,서울특별시 도봉구
HWS99564,여성,30대,2025-10-03 22:11,밥상머리,6000,F&B,레스토랑,한식,서울특별시 마포구
QGS31936,여성,20대,2021-12-08 12:27,주크,59800,전문점/일반테넌트,패션의류,여성패션,서울특별시 금천구
VFJ13553,여성,60대,2024-07-17 5:46,솔브,70000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 종로구
DDJ02113,남성,40대,2021-05-14 12:14,강가,42900,F&B,레스토랑,양식,서울특별시 마포구
URN50965,여성,30대,2021-05-21 8:40,올리브영,23800,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 영등포구
LFV28606,여성,30대,2025-04-24 8:22,몽스,10000,F&B,카페,베이커리,서울특별시 중구
SWR78464,여성,40대,2022-12-01 7:48,크리스틴다트너,6300,F&B,카페,기타음료,서울특별시 동작구
VLM27295,여성,40대,2024-11-24 0:17,더페이스샵,30000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 용산구
EQV85857,여성,40대,2021-02-07 9:28,캘빈클라인,90000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 광진구
ERF24917,여성,20대,2024-02-15 9:35,로가디스,1141500,전문점/일반테넌트,패션의류,남성패션,서울특별시 서대문구
IHY73984,남성,50대,2023-06-23 23:16,모닝글로리,22550,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 성동구
MUC03355,여성,40대,2025-01-01 11:09,포메인,9500,F&B,레스토랑,아시안,서울특별시 마포구
CGR17900,여성,40대,2024-09-10 15:12,룰루레몬,109000,전문점/일반테넌트,패션의류,스포츠,서울특별시 구로구
YTN77047,여성,50대,2022-09-04 0:33,리안헤어,145000,전문점/일반테넌트,서비스,뷰티케어,서울특별시 금천구
UAH21081,여성,40대,2024-02-25 23:34,H&M,74000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 노원구
PHX76111,남성,30대,2021-04-27 21:47,솔브,55100,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 강서구
MEC00013,여성,20대,2023-08-17 22:46,후아유,29900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 노원구
WCO45197,여성,60대,2021-03-10 3:03,베이직하우스,39700,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
